Order ID,Order Date,Customer ID,Customer Name,City,State,Country,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Order Priority
IN-2011-12288,5/30/2011,JS-15880,John Stevenson,Vadodara,Gujarat,India,TEC-CO-10003982,Technology,Copiers,"HP Ink, High-Speed",? 380.70,3,? 163.62,Medium
IN-2014-72054,4/7/2014,JW-15220,Jane Waco,Mangalore,Karnataka,India,FUR-CH-10004609,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Adjustable",? 200.76,2,? 86.28,High
IN-2014-36795,12/27/2014,CV-12805,Cynthia Voltz,Pune,Maharashtra,India,OFF-PA-10000776,Office Supplies,Paper,"Xerox Cards & Envelopes, Premium",? 179.88,4,? 84.48,High
IN-2013-11357,2/7/2013,JH-15910,Jonathan Howell,Bihar Sharif,Bihar,India,FUR-CH-10001138,Furniture,Chairs,"Office Star Swivel Stool, Black",? 514.53,3,? 210.87,Medium
IN-2012-65915,6/4/2012,CC-12145,Charles Crestani,Pimpri,Maharashtra,India,OFF-AP-10001335,Office Supplies,Appliances,"Hoover Toaster, Black",? 166.14,2,? 46.50,High
IN-2013-44432,8/6/2013,DW-13195,David Wiener,Avadi,Tamil Nadu,India,TEC-AC-10000866,Technology,Accessories,"Belkin Router, Erganomic",? 769.68,3,? 130.77,Medium
IN-2011-46322,6/27/2011,JD-16015,Joy Daniels,Coimbatore,Tamil Nadu,India,TEC-CO-10000560,Technology,Copiers,"Hewlett Ink, High-Speed",? 146.88,1,? 2.91,Medium
IN-2013-70297,12/16/2013,LS-16975,Lindsay Shagiari,Ujjain,Madhya Pradesh,India,FUR-BO-10001147,Furniture,Bookcases,"Bush Floating Shelf Set, Metal",? 341.46,2,? 88.74,High
IN-2014-76016,9/26/2014,VG-21805,Vivek Grady,Thiruvananthapuram,Kerala,India,TEC-AC-10000639,Technology,Accessories,"Belkin Router, Bluetooth",? 258.75,1,? 75.03,Medium
IN-2013-29578,8/24/2013,JO-15280,Jas O'Carroll,Hyderabad,Telangana,India,OFF-SU-10001535,Office Supplies,Supplies,"Elite Box Cutter, High Speed",? 174.45,5,? 27.90,High
IN-2014-14003,5/26/2014,GH-14425,Gary Hwang,Dewas,Madhya Pradesh,India,TEC-CO-10004929,Technology,Copiers,"Canon Personal Copier, Color",? 144.18,1,? 18.72,Critical
IN-2014-55912,8/9/2014,RR-19315,Ralph Ritter,Raipur,Chhattisgarh,India,FUR-CH-10000026,Furniture,Chairs,"SAFCO Rocking Chair, Black",? 397.44,3,? 15.84,Medium
IN-2014-19820,8/18/2014,LF-17185,Luke Foster,Panihati,West Bengal,India,OFF-LA-10004398,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical",? 88.41,7,? 0.00,Critical
IN-2013-54078,12/7/2013,AB-10165,Alan Barnes,Chennai,Tamil Nadu,India,OFF-EN-10003498,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",? 277.38,6,? 102.60,Low
IN-2012-66580,5/24/2012,JH-16180,Justin Hirsh,Kalyan,Maharashtra,India,OFF-FA-10003893,Office Supplies,Fasteners,"OIC Paper Clips, 12 Pack",? 69.30,5,? 11.70,Critical
IN-2014-26918,10/13/2014,MC-17575,Matt Collins,Ludhiana,Punjab,India,OFF-EN-10004849,Office Supplies,Envelopes,"Cameo Mailers, Security-Tint",? 243.36,6,? 80.28,High
IN-2012-46112,9/3/2012,JK-16120,Julie Kriz,Asansol,West Bengal,India,FUR-CH-10000294,Furniture,Chairs,"Office Star Swivel Stool, Red",? 173.94,1,? 38.25,High
IN-2014-32084,8/6/2014,AF-10885,Art Foster,Salem,Tamil Nadu,India,OFF-ST-10004228,Office Supplies,Storage,"Tenex Shelving, Industrial",? 220.56,4,? 68.28,High
IN-2012-23054,9/15/2012,TM-21010,Tamara Manning,Jaipur,Rajasthan,India,OFF-EN-10004560,Office Supplies,Envelopes,"Ames Mailers, Security-Tint",? 76.50,2,? 36.72,Critical
IN-2014-62135,12/16/2014,PN-18775,Parhena Norris,Bangalore,Karnataka,India,FUR-CH-10004826,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",? 418.35,5,? 204.90,Medium
IN-2013-74231,9/20/2013,KT-16465,Kean Takahito,Belgaum,Karnataka,India,FUR-CH-10003123,Furniture,Chairs,"Hon Chairmat, Black",? 159.30,3,? 27.00,High
IN-2014-65992,11/18/2014,Co-12640,Corey-Lock,Bangalore,Karnataka,India,OFF-BI-10000561,Office Supplies,Binders,"Acco Binding Machine, Durable",? 262.95,5,? 110.40,Medium
IN-2013-37761,5/1/2013,KB-16240,Karen Bern,Kalyan,Maharashtra,India,OFF-AR-10002022,Office Supplies,Art,"Stanley Sketch Pad, Water Color",? 190.44,4,? 32.28,Medium
IN-2012-23957,9/20/2012,KB-16600,Ken Brennan,Surat,Gujarat,India,FUR-CH-10004339,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",? 171.42,2,? 34.26,Medium
IN-2013-73342,11/13/2013,MH-17290,Marc Harrigan,Tirunelveli,Tamil Nadu,India,FUR-CH-10004331,Furniture,Chairs,"SAFCO Rocking Chair, Red",? 134.91,1,? 39.12,Medium
IN-2013-74231,9/20/2013,KT-16465,Kean Takahito,Belgaum,Karnataka,India,FUR-FU-10000889,Furniture,Furnishings,"Rubbermaid Clock, Black",? 250.80,5,? 85.20,High
IN-2014-29074,11/7/2014,CS-12250,Chris Selesnick,Ajmer,Rajasthan,India,OFF-PA-10001979,Office Supplies,Paper,"Enermax Message Books, Premium",? 315.00,14,? 91.14,Medium
IN-2012-13919,9/10/2012,CW-11905,Carl Weiss,Jalna,Maharashtra,India,OFF-AR-10004218,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",? 232.08,8,? 48.72,Medium
IN-2014-23922,4/28/2014,JK-15730,Joe Kamberova,Ranchi,Jharkhand,India,TEC-CO-10002587,Technology,Copiers,"Sharp Fax and Copier, Laser",? 168.60,1,? 79.23,High
IN-2012-59538,8/14/2012,PO-18850,Patrick O'Brill,Hisar,Haryana,India,TEC-MA-10001726,Technology,Machines,"Epson Receipt Printer, White",? 346.32,3,? 13.77,Medium
IN-2013-22746,8/14/2013,GH-14410,Gary Hansen,Faridabad,Haryana,India,TEC-MA-10002155,Technology,Machines,"Panasonic Receipt Printer, Durable",? 363.06,3,? 32.67,Medium
IN-2011-49241,10/6/2011,MT-18070,Michelle Tran,Delhi,Delhi,India,FUR-BO-10004699,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Mobile",? 575.88,4,? 0.00,Medium
IN-2014-65243,12/4/2014,BE-11455,Brad Eason,Moradabad,Uttar Pradesh,India,FUR-CH-10001695,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",? 148.50,2,? 1.44,High
IN-2014-23173,8/13/2014,HD-14785,Harold Dahlen,Faridabad,Haryana,India,OFF-PA-10001086,Office Supplies,Paper,"Enermax Cards & Envelopes, Multicolor",? 291.06,6,? 72.72,Medium
IN-2012-46259,5/11/2012,RW-19630,Rob Williams,Delhi,Delhi,India,TEC-MA-10004423,Technology,Machines,"StarTech Card Printer, White","? 1,295.28",8,? 504.96,Medium
IN-2014-72313,7/23/2014,CM-12715,Craig Molinari,Sangli,Maharashtra,India,FUR-FU-10002292,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",? 132.03,3,? 54.09,Critical
IN-2011-15165,10/17/2011,MG-17680,Maureen Gastineau,Brahmapur,Odisha,India,OFF-SU-10001618,Office Supplies,Supplies,"Kleencut Letter Opener, Easy Grip",? 143.40,5,? 51.60,Critical
IN-2013-40806,6/24/2013,AC-10450,Amy Cox,Jamshedpur,Jharkhand,India,TEC-PH-10001990,Technology,Phones,"Cisco Smart Phone, Full Size","? 3,916.08",6,"? 1,252.98",Critical
IN-2012-46259,5/11/2012,RW-19630,Rob Williams,Delhi,Delhi,India,TEC-MA-10003868,Technology,Machines,"StarTech Phone, Durable",? 373.20,5,? 18.60,Medium
IN-2014-32728,10/17/2014,BN-11515,Bradley Nguyen,Salem,Tamil Nadu,India,FUR-TA-10002095,Furniture,Tables,"Lesro Training Table, Fully Assembled",? 270.27,1,? 10.80,Medium
IN-2011-59286,9/26/2011,TD-20995,Tamara Dahlen,Nasik,Maharashtra,India,OFF-PA-10002974,Office Supplies,Paper,"Enermax Note Cards, 8.5 x 11",? 85.23,3,? 16.11,Critical
IN-2014-58957,11/17/2014,MM-17920,Michael Moore,Dewas,Madhya Pradesh,India,FUR-FU-10004509,Furniture,Furnishings,"Advantus Door Stop, Duo Pack",? 90.18,2,? 26.10,Critical
IN-2011-46581,6/28/2011,TA-21385,Tom Ashbrook,Madurai,Tamil Nadu,India,OFF-EN-10004424,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",? 191.28,4,? 28.68,Medium
IN-2013-79306,11/1/2013,JF-15190,Jamie Frazer,Raipur,Chhattisgarh,India,TEC-AC-10004848,Technology,Accessories,"SanDisk Memory Card, Erganomic",? 551.10,5,? 49.50,Medium
ID-2012-61659,10/19/2012,VF-21715,Vicky Freymann,Mumbai,Maharashtra,India,TEC-CO-10002350,Technology,Copiers,"Canon Wireless Fax, Digital",? 567.45,3,-? 522.09,Medium
IN-2013-49857,10/7/2013,SF-20200,Sarah Foster,Kanpur,Uttar Pradesh,India,OFF-PA-10003731,Office Supplies,Paper,"Enermax Note Cards, Premium",? 358.92,12,? 143.28,Medium
IN-2011-62499,5/18/2011,MH-17440,Mark Haberlin,Nagpur,Maharashtra,India,OFF-PA-10002047,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",? 262.65,5,? 31.50,High
IN-2014-14150,10/8/2014,LD-17005,Lisa DeCherney,Ranchi,Jharkhand,India,FUR-BO-10002032,Furniture,Bookcases,"Ikea Stackable Bookrack, Pine",? 247.86,2,? 59.46,High
IN-2014-65488,7/17/2014,CP-12340,Christine Phan,Aurangabad,Bihar,India,FUR-FU-10001557,Furniture,Furnishings,"Advantus Clock, Duo Pack",? 102.90,2,? 15.42,Medium
IN-2012-64494,1/2/2012,MA-17560,Matt Abelman,Bellary,Karnataka,India,TEC-AC-10003570,Technology,Accessories,"Memorex Flash Drive, Erganomic",? 244.89,9,? 65.88,High
IN-2011-23131,12/21/2011,JG-15160,James Galang,Jaipur,Rajasthan,India,OFF-SU-10002388,Office Supplies,Supplies,"Elite Shears, Easy Grip",? 243.15,5,? 29.10,Low
IN-2013-27772,10/14/2013,AP-10720,Anne Pryor,Nagpur,Maharashtra,India,TEC-AC-10002172,Technology,Accessories,"Memorex Keyboard, Programmable",? 509.88,7,? 71.19,Medium
IN-2012-48548,5/11/2012,RB-19360,Raymond Buch,Bhopal,Madhya Pradesh,India,OFF-SU-10000649,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",? 177.60,5,? 1.65,High
IN-2013-55016,11/12/2013,TN-21040,Tanja Norvell,Nagpur,Maharashtra,India,OFF-PA-10004741,Office Supplies,Paper,"SanDisk Cards & Envelopes, 8.5 x 11",? 315.36,6,? 15.66,High
IN-2013-61232,7/5/2013,HG-14965,Henry Goldwyn,Mau,Uttar Pradesh,India,FUR-BO-10000243,Furniture,Bookcases,"Safco Floating Shelf Set, Pine","? 1,386.63",7,? 360.36,Medium
IN-2013-22179,5/23/2013,SP-20620,Stefania Perrino,Ludhiana,Punjab,India,OFF-AR-10000058,Office Supplies,Art,"Stanley Canvas, Water Color",? 52.65,1,? 17.88,Critical
IN-2011-52783,11/7/2011,SP-20920,Susan Pistek,Warangal,Telangana,India,TEC-MA-10001267,Technology,Machines,"Epson Calculator, Red",? 87.12,2,? 22.62,High
IN-2012-62765,6/19/2012,RM-19750,Roland Murray,Srinagar,Jammu and Kashmir,India,TEC-AC-10000483,Technology,Accessories,"SanDisk Memory Card, Bluetooth",? 224.82,2,? 6.72,High
IN-2012-45909,10/5/2012,TB-21190,Thomas Brumley,Allahabad,Uttar Pradesh,India,OFF-ST-10003206,Office Supplies,Storage,"Eldon Shelving, Blue",? 290.52,6,? 136.44,Medium
IN-2014-12365,9/6/2014,BG-11035,Barry Gonzalez,Thane,Maharashtra,India,TEC-CO-10000778,Technology,Copiers,"Sharp Fax and Copier, Color",? 510.12,3,? 50.94,Medium
IN-2012-67735,11/12/2012,MH-17455,Mark Hamilton,Bangalore,Karnataka,India,TEC-AC-10002243,Technology,Accessories,"SanDisk Keyboard, Programmable",? 414.90,5,? 124.35,Medium
IN-2013-41037,12/30/2013,SP-20545,Sibella Parks,Surat,Gujarat,India,TEC-CO-10001501,Technology,Copiers,"Canon Fax and Copier, Laser",? 574.02,3,? 86.04,Medium
IN-2014-41723,8/7/2014,IL-15100,Ivan Liston,Bhilai,Chhattisgarh,India,FUR-BO-10003793,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",? 571.32,4,? 251.28,Medium
IN-2013-49857,10/7/2013,SF-20200,Sarah Foster,Kanpur,Uttar Pradesh,India,TEC-AC-10003276,Technology,Accessories,"Enermax Router, USB",? 775.62,3,? 224.91,Medium
IN-2013-27639,4/4/2013,GZ-14545,George Zrebassa,Tiruchchirappalli,Tamil Nadu,India,OFF-ST-10002085,Office Supplies,Storage,"Tenex File Cart, Industrial",? 670.65,5,? 321.90,Medium
IN-2014-39826,6/24/2014,RS-19870,Roy Skaria,Jodhpur,Rajasthan,India,OFF-AP-10002899,Office Supplies,Appliances,"Breville Toaster, Silver",? 387.30,5,? 19.35,Medium
IN-2013-11301,5/19/2013,PO-18850,Patrick O'Brill,Chennai,Tamil Nadu,India,OFF-AR-10002109,Office Supplies,Art,"Binney & Smith Sketch Pad, Fluorescent",? 190.32,4,? 53.28,High
IN-2014-35731,12/26/2014,Dl-13600,Dorris liebe,Bangalore,Karnataka,India,OFF-ST-10004847,Office Supplies,Storage,"Tenex File Cart, Blue",? 133.20,1,? 61.26,Critical
IN-2011-70850,11/21/2011,DH-13675,Duane Huffman,Gorakhpur,Uttar Pradesh,India,TEC-AC-10000742,Technology,Accessories,"SanDisk Flash Drive, Erganomic",? 336.15,9,? 100.71,Medium
IN-2013-30257,7/30/2013,JR-16210,Justin Ritter,Srinagar,Jammu and Kashmir,India,TEC-CO-10001787,Technology,Copiers,"HP Fax and Copier, Laser",? 518.67,3,? 124.47,Medium
IN-2014-18238,5/2/2014,KH-16690,Kristen Hastings,Bangalore,Karnataka,India,OFF-EN-10004473,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window",? 194.64,4,? 9.72,Medium
IN-2011-62450,6/13/2011,AY-10555,Andy Yotov,Bareilly,Uttar Pradesh,India,OFF-ST-10000007,Office Supplies,Storage,"Fellowes File Cart, Single Width",? 274.68,2,? 137.34,High
IN-2013-59006,5/15/2013,SC-20845,Sung Chung,Bhatpara,West Bengal,India,OFF-AP-10001621,Office Supplies,Appliances,"Cuisinart Blender, Silver",? 203.22,3,? 46.71,Medium
IN-2014-54421,2/13/2014,TB-21625,Trudy Brown,Sangli,Maharashtra,India,TEC-AC-10001792,Technology,Accessories,"Logitech Mouse, Programmable",? 153.90,5,? 12.30,High
IN-2012-40596,1/14/2012,RM-19375,Raymond Messe,Gorakhpur,Haryana,India,OFF-PA-10001818,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",? 271.44,8,? 62.40,High
IN-2012-10720,12/31/2012,KT-16480,Kean Thornton,Baranagar,West Bengal,India,TEC-MA-10002340,Technology,Machines,"Konica Receipt Printer, White",? 241.32,2,? 82.02,Medium
IN-2013-79530,5/20/2013,AA-10645,Anna Andreadi,Chennai,Tamil Nadu,India,OFF-ST-10003141,Office Supplies,Storage,"Fellowes Trays, Industrial",? 289.35,5,? 54.90,High
IN-2014-55912,8/9/2014,RR-19315,Ralph Ritter,Raipur,Chhattisgarh,India,OFF-AP-10000004,Office Supplies,Appliances,"Cuisinart Stove, Silver",? 539.04,1,? 183.27,Medium
IN-2012-59874,6/11/2012,BG-11695,Brooke Gillingham,Pune,Maharashtra,India,OFF-ST-10000892,Office Supplies,Storage,"Tenex Trays, Wire Frame",? 213.12,4,? 95.88,Medium
IN-2013-64956,7/23/2013,RB-19435,Richard Bierner,Jaipur,Rajasthan,India,OFF-PA-10003332,Office Supplies,Paper,"Xerox Cards & Envelopes, Recycled",? 314.16,7,? 94.08,Medium
ID-2013-38776,8/19/2013,DR-12880,Dan Reichenbach,Mumbai,Maharashtra,India,TEC-PH-10003813,Technology,Phones,"Samsung Signal Booster, VoIP",? 273.36,4,-? 246.12,Medium
IN-2011-53203,12/21/2011,AH-10195,Alan Haines,Delhi,Delhi,India,TEC-AC-10000111,Technology,Accessories,"SanDisk Mouse, USB",? 77.04,2,? 0.00,Critical
IN-2014-37320,11/11/2014,BF-11005,Barry Franz,Gorakhpur,Haryana,India,TEC-CO-10002587,Technology,Copiers,"Sharp Fax and Copier, Laser",? 168.60,1,? 79.23,High
IN-2011-30341,11/1/2011,BD-11635,Brian Derr,Ludhiana,Punjab,India,FUR-CH-10001477,Furniture,Chairs,"Novimex Chairmat, Black",? 323.46,6,? 138.96,High
IN-2013-71753,12/19/2013,JM-16195,Justin MacKendrick,Gulbarga,Karnataka,India,FUR-BO-10002204,Furniture,Bookcases,"Bush Classic Bookcase, Pine",? 414.03,1,? 169.74,Medium
IN-2013-34471,6/17/2013,FA-14230,Frank Atkinson,Chennai,Tamil Nadu,India,TEC-PH-10001321,Technology,Phones,"Cisco Speaker Phone, Full Size",? 279.54,2,? 58.68,Medium
IN-2012-29977,9/2/2012,JE-15715,Joe Elijah,Madurai,Tamil Nadu,India,TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",? 448.65,5,? 107.55,Medium
IN-2014-47505,9/26/2014,WB-21850,William Brown,Bhilai,Chhattisgarh,India,TEC-AC-10003889,Technology,Accessories,"Enermax Mouse, USB",? 162.00,4,? 38.88,Medium
IN-2012-22900,8/14/2012,TS-21505,Tony Sayre,Solapur,Maharashtra,India,OFF-SU-10004696,Office Supplies,Supplies,"Acme Shears, Easy Grip",? 257.70,5,? 25.65,Medium
IN-2014-75603,12/31/2014,BS-11365,Bill Shonely,Vijayawada,Andhra Pradesh,India,TEC-AC-10002255,Technology,Accessories,"Memorex Keyboard, Erganomic",? 276.60,4,? 105.00,Medium
IN-2014-32665,8/6/2014,SL-20155,Sara Luxemburg,Mumbai,Maharashtra,India,OFF-ST-10001357,Office Supplies,Storage,"Eldon Lockers, Single Width",? 197.94,2,-? 126.72,High
IN-2014-31902,12/18/2014,LC-17140,Logan Currie,Pune,Maharashtra,India,FUR-CH-10002468,Furniture,Chairs,"Hon Rocking Chair, Adjustable",? 266.22,2,? 69.18,Medium
IN-2014-38531,8/20/2014,MV-18190,Mike Vittorini,Delhi,Delhi,India,OFF-ST-10003445,Office Supplies,Storage,"Rogers Folders, Industrial",? 155.85,5,? 4.65,Medium
IN-2014-40764,3/27/2014,RB-19435,Richard Bierner,Korba,Chhattisgarh,India,FUR-BO-10002390,Furniture,Bookcases,"Ikea Library with Doors, Metal",? 362.85,1,? 32.64,Medium
IN-2011-78284,8/29/2011,KC-16255,Karen Carlisle,Gwalior,Madhya Pradesh,India,TEC-CO-10004267,Technology,Copiers,"Brother Ink, Laser",? 147.30,1,? 19.14,High
IN-2012-43081,4/7/2012,JS-15685,Jim Sink,Delhi,Delhi,India,OFF-SU-10000835,Office Supplies,Supplies,"Acme Box Cutter, Steel",? 260.40,7,? 31.08,Medium
IN-2014-34576,8/21/2014,CC-12100,Chad Cunningham,Bhubaneswar,Odisha,India,TEC-AC-10001664,Technology,Accessories,"SanDisk Keyboard, USB",? 163.38,2,? 45.72,High
IN-2014-74224,6/4/2014,CM-12115,Chad McGuire,Kamarhati,West Bengal,India,OFF-SU-10001535,Office Supplies,Supplies,"Elite Box Cutter, High Speed",? 209.34,6,? 33.48,Medium
IN-2013-76835,8/12/2013,RA-19285,Ralph Arnett,Mangalore,Karnataka,India,TEC-MA-10000697,Technology,Machines,"StarTech Card Printer, Wireless",? 163.50,1,? 37.59,High
IN-2012-24209,12/24/2012,AR-10570,Anemone Ratner,Tiruppur,Tamil Nadu,India,FUR-CH-10001913,Furniture,Chairs,"Office Star Swivel Stool, Adjustable",? 176.43,1,? 22.92,Medium
IN-2011-44593,4/14/2011,LR-16915,Lena Radford,Pune,Maharashtra,India,OFF-ST-10003243,Office Supplies,Storage,"Fellowes Folders, Blue",? 105.60,4,? 39.00,Medium
IN-2013-59748,6/14/2013,TR-21325,Toby Ritter,Durgapur,West Bengal,India,OFF-EN-10001491,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Set of 50",? 278.64,6,? 55.62,Medium
IN-2013-62723,9/15/2013,SJ-20500,Shirley Jackson,Aurangabad,Maharashtra,India,FUR-CH-10004387,Furniture,Chairs,"Office Star Bag Chairs, Red",? 110.88,2,? 16.62,High
IN-2013-17524,12/10/2013,GM-14440,Gary McGarr,Delhi,Delhi,India,OFF-ST-10001186,Office Supplies,Storage,"Rogers Trays, Industrial",? 248.64,4,? 84.48,Low
IN-2014-30264,8/28/2014,ON-18715,Odella Nelson,Visakhapatnam,Andhra Pradesh,India,TEC-PH-10003546,Technology,Phones,"Apple Signal Booster, with Caller ID",? 409.95,3,? 102.42,Medium
IN-2014-11672,11/16/2014,TB-21175,Thomas Boland,Pune,Maharashtra,India,FUR-CH-10001913,Furniture,Chairs,"Office Star Swivel Stool, Adjustable",? 529.29,3,? 68.76,Medium
IN-2014-38223,8/2/2014,MS-17770,Maxwell Schwartz,Delhi,Delhi,India,TEC-PH-10003062,Technology,Phones,"Apple Audio Dock, Full Size",? 336.36,2,? 117.72,Medium
IN-2011-69751,10/19/2011,GM-14440,Gary McGarr,Allahabad,Uttar Pradesh,India,TEC-CO-10000778,Technology,Copiers,"Sharp Fax and Copier, Color",? 340.08,2,? 33.96,High
IN-2012-56395,12/1/2012,LP-17095,Liz Preis,Patna,Bihar,India,TEC-AC-10004562,Technology,Accessories,"Enermax Flash Drive, Programmable",? 344.16,8,? 13.68,Medium
IN-2013-59748,6/14/2013,TR-21325,Toby Ritter,Durgapur,West Bengal,India,OFF-PA-10003805,Office Supplies,Paper,"Eaton Note Cards, Multicolor",? 215.04,7,? 53.76,Medium
IN-2014-68218,10/30/2014,GK-14620,Grace Kelly,Durgapur,West Bengal,India,FUR-CH-10000825,Furniture,Chairs,"SAFCO Chairmat, Red",? 179.46,3,? 69.93,High
IN-2014-23761,6/2/2014,MH-18115,Mick Hernandez,Kozhikode,Kerala,India,OFF-PA-10003390,Office Supplies,Paper,"Enermax Computer Printout Paper, Recycled",? 113.52,4,? 6.72,Critical
IN-2013-59552,1/10/2013,NP-18325,Naresj Patel,Surat,Gujarat,India,OFF-BI-10004869,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",? 169.38,6,? 81.18,Low
IN-2014-21990,12/4/2014,SM-20320,Sean Miller,Hyderabad,Telangana,India,FUR-CH-10004580,Furniture,Chairs,"Office Star Bag Chairs, Adjustable",? 57.93,1,? 17.94,High
IN-2013-12771,4/6/2013,BD-11620,Brian DeCherney,Ranchi,Jharkhand,India,FUR-CH-10002188,Furniture,Chairs,"SAFCO Steel Folding Chair, Set of Two",? 175.92,2,? 73.86,High
IN-2013-58915,8/8/2013,HJ-14875,Heather Jas,Mangalore,Karnataka,India,OFF-PA-10003115,Office Supplies,Paper,"Enermax Note Cards, Premium",? 114.00,4,? 45.60,Medium
IN-2014-31622,4/21/2014,SS-20590,Sonia Sunley,Gorakhpur,Uttar Pradesh,India,TEC-MA-10004116,Technology,Machines,"StarTech Inkjet, Wireless",? 301.89,1,? 3.00,Medium
IN-2013-42080,3/26/2013,TB-21625,Trudy Brown,Tirupati,Andhra Pradesh,India,FUR-FU-10000918,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack",? 311.76,6,? 105.84,Medium
IN-2012-48240,5/25/2012,GP-14740,Guy Phonely,Delhi,Delhi,India,OFF-BI-10004589,Office Supplies,Binders,"Avery Binding Machine, Economy",? 97.68,2,? 13.62,Critical
IN-2013-12092,5/7/2013,JK-15625,Jim Karlsson,Visakhapatnam,Andhra Pradesh,India,OFF-EN-10000871,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50",? 225.60,5,? 58.65,Medium
IN-2012-48317,8/17/2012,ML-18265,Muhammed Lee,Delhi,Delhi,India,TEC-CO-10001726,Technology,Copiers,"HP Fax and Copier, High-Speed",? 855.45,5,? 205.20,Medium
IN-2014-19120,3/20/2014,AW-10840,Anthony Witt,Ganganagar,Rajasthan,India,TEC-AC-10004334,Technology,Accessories,"Logitech Router, Erganomic",? 245.13,1,? 85.77,Medium
IN-2011-44558,11/10/2011,RB-19795,Ross Baird,Bhiwandi,Maharashtra,India,OFF-EN-10002671,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, with clear poly window",? 205.44,4,? 28.68,Medium
IN-2014-32028,6/17/2014,JH-16180,Justin Hirsh,Visakhapatnam,Andhra Pradesh,India,FUR-CH-10001465,Furniture,Chairs,"Hon Swivel Stool, Red",? 327.30,2,? 150.54,Medium
IN-2014-12323,4/25/2014,LS-16975,Lindsay Shagiari,Thane,Maharashtra,India,TEC-PH-10001478,Technology,Phones,"Nokia Headset, Full Size",? 297.60,4,? 92.16,Medium
IN-2013-78809,1/22/2013,AG-10900,Arthur Gainer,Pune,Maharashtra,India,OFF-SU-10003085,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",? 99.00,6,? 7.92,High
IN-2013-10811,9/17/2013,LR-16915,Lena Radford,Gorakhpur,Haryana,India,OFF-AP-10002963,Office Supplies,Appliances,"Hoover Toaster, Red",? 167.28,2,? 70.20,High
IN-2014-46777,1/25/2014,KD-16345,Katherine Ducich,Surat,Gujarat,India,OFF-PA-10003455,Office Supplies,Paper,"Green Bar Memo Slips, Recycled",? 185.46,11,? 59.07,Medium
IN-2014-75918,9/3/2014,BS-11665,Brian Stugart,Bhavnagar,Gujarat,India,OFF-EN-10000114,Office Supplies,Envelopes,"Kraft Clasp Envelope, Security-Tint",? 79.80,7,? 1.47,Critical
IN-2014-54694,12/1/2014,HG-14845,Harry Greene,Rajkot,Gujarat,India,TEC-PH-10003927,Technology,Phones,"Nokia Audio Dock, with Caller ID",? 500.22,3,? 190.08,Medium
IN-2012-46259,5/11/2012,RW-19630,Rob Williams,Delhi,Delhi,India,OFF-AP-10002226,Office Supplies,Appliances,"Hoover Blender, Black",? 289.80,3,? 20.25,Medium
